birth_year,birth_defect_name,sex,residence,birth_defect_count,live_births,prevalence_per_10k_live_births
2007,Deletion 22q11.2,All,All,29,252662,1.15
2007,Limb deficiencies (reduction defects),All,All,87,252662,3.44
2007,Craniosynostosis,All,All,96,252662,3.8
2007,Clubfoot,All,All,341,252662,13.5
2007,Congenital posterior urethral valves,All,All,37,252662,1.46
2007,Small intestinal atresia/stenosis,All,All,112,252662,4.43
2007,Cleft lip alone,All,All,50,252662,1.98
2007,Cleft lip with cleft palate,All,All,125,252662,4.95
2007,Single ventricle,All,All,24,252662,0.95
2007,Interrupted aortic arch,All,All,19,252662,0.75
2007,Double outlet right ventricle,All,All,79,252662,3.13
2007,Holoprosencephaly,All,All,14,252662,0.55
2007,Anencephalus,All,"NYS excluding
NYC",6,129730,0.46
2007,Spina bifida without anencephalus,All,"NYS excluding
NYC",41,129730,3.16
2007,Encephalocele,All,"NYS excluding
NYC",6,129730,0.46
2007,Anophthalmia/microphthalmia,All,"NYS excluding
NYC",17,129730,1.31
2007,Congenital cataract,All,"NYS excluding
NYC",27,129730,2.08
2007,Anotia/microtia,All,"NYS excluding
NYC",17,129730,1.31
2007,Common truncus (truncus arteriosus),All,"NYS excluding
NYC",8,129730,0.62
2007,Transposition of the great arteries (TGA),All,"NYS excluding
NYC",21,129730,1.62
2007,Dextro-transposition of great arteries (d-TGA),All,"NYS excluding
NYC",16,129730,1.23
2007,Tetralogy of Fallot,All,"NYS excluding
NYC",58,129730,4.47
2007,Ventricular septal defect,All,"NYS excluding
NYC",563,129730,43.4
2007,Atrial septal defect,All,"NYS excluding
NYC",486,129730,37.46
2007,"Atrioventricular septal defect (Endocardial
cushion defect)",All,"NYS excluding
NYC",68,129730,5.24
2007,Pulmonary valve atresia and stenosis,All,"NYS excluding
NYC",117,129730,9.02
2007,Pulmonary valve atresia,All,"NYS excluding
NYC",8,129730,0.62
2007,Tricuspid valve atresia and stenosis,All,"NYS excluding
NYC",12,129730,0.92
2007,Tricuspid valve atresia,All,"NYS excluding
NYC",8,129730,0.62
2007,Ebstein anomaly,All,"NYS excluding
NYC",8,129730,0.62
2007,Aortic valve stenosis,All,"NYS excluding
NYC",29,129730,2.24
2007,Hypoplastic left heart syndrome,All,"NYS excluding
NYC",38,129730,2.93
2007,Coarctation of the aorta,All,"NYS excluding
NYC",72,129730,5.55
2007,Total anomalous pulmonary venous connection,All,"NYS excluding
NYC",16,129730,1.23
2007,Cleft palate alone,All,"NYS excluding
NYC",95,129730,7.32
2007,Choanal atresia,All,"NYS excluding
NYC",40,129730,3.08
2007,Esophageal atresia/tracheoesophageal fistula,All,"NYS excluding
NYC",35,129730,2.7
2007,Rectal and large intestinal atresia/stenosis,All,"NYS excluding
NYC",55,129730,4.24
2007,Biliary atresia,All,"NYS excluding
NYC",13,129730,1
2007,Renal agenesis/hypoplasia,All,"NYS excluding
NYC",66,129730,5.09
2007,Bladder exstrophy,All,"NYS excluding
NYC",3,129730,0.23
2007,Gastroschisis,All,"NYS excluding
NYC",32,129730,2.47
2007,Omphalocele,All,"NYS excluding
NYC",16,129730,1.23
2007,Diaphragmatic hernia,All,"NYS excluding
NYC",30,129730,2.31
2007,Trisomy 13,All,"NYS excluding
NYC",6,129730,0.46
2007,Trisomy 21 (Down syndrome),All,"NYS excluding
NYC",189,129730,14.57
2007,Trisomy 18,All,"NYS excluding
NYC",15,129730,1.16
2007,Hypospadias,All,"NYS excluding
NYC",602,129730,46.4
2007,Turner syndrome,All,"NYS excluding
NYC",14,129730,1.08
2007,Deletion 22q11.2,All,"NYS excluding
NYC",20,129730,1.54
2007,Limb deficiencies (reduction defects),All,"NYS excluding
NYC",60,129730,4.62
2007,Craniosynostosis,All,"NYS excluding
NYC",58,129730,4.47
2007,Clubfoot,All,"NYS excluding
NYC",186,129730,14.34
2007,Congenital posterior urethral valves,All,"NYS excluding
NYC",24,129730,1.85
2007,Small intestinal atresia/stenosis,All,"NYS excluding
NYC",54,129730,4.16
2007,Cleft lip alone,All,"NYS excluding
NYC",24,129730,1.85
2007,Cleft lip with cleft palate,All,"NYS excluding
NYC",75,129730,5.78
2007,Single ventricle,All,"NYS excluding
NYC",14,129730,1.08
2007,Interrupted aortic arch,All,"NYS excluding
NYC",12,129730,0.92
2007,Double outlet right ventricle,All,"NYS excluding
NYC",43,129730,3.31
2007,Holoprosencephaly,All,"NYS excluding
NYC",10,129730,0.77
2008,Anencephalus,All,NYC,3,121756,0.25
2008,Spina bifida without anencephalus,All,NYC,16,121756,1.31
2008,Encephalocele,All,NYC,13,121756,1.07
2008,Anophthalmia/microphthalmia,All,NYC,15,121756,1.23
2008,Congenital cataract,All,NYC,33,121756,2.71
2008,Anotia/microtia,All,NYC,18,121756,1.48
2008,Common truncus (truncus arteriosus),All,NYC,4,121756,0.33
2008,Transposition of the great arteries (TGA),All,NYC,8,121756,0.66
2008,Dextro-transposition of great arteries (d-TGA),All,NYC,4,121756,0.33
2008,Tetralogy of Fallot,All,NYC,69,121756,5.67
2008,Ventricular septal defect,All,NYC,499,121756,40.98
2008,Atrial septal defect,All,NYC,616,121756,50.59
2008,"Atrioventricular septal defect (Endocardial
cushion defect)",All,NYC,56,121756,4.6
2008,Pulmonary valve atresia and stenosis,All,NYC,103,121756,8.46
2008,Pulmonary valve atresia,All,NYC,7,121756,0.57
2008,Tricuspid valve atresia and stenosis,All,NYC,26,121756,2.14
2008,Tricuspid valve atresia,All,NYC,9,121756,0.74
2008,Ebstein anomaly,All,NYC,7,121756,0.57
2008,Aortic valve stenosis,All,NYC,15,121756,1.23
2008,Hypoplastic left heart syndrome,All,NYC,19,121756,1.56
2008,Coarctation of the aorta,All,NYC,68,121756,5.58
2008,Total anomalous pulmonary venous connection,All,NYC,17,121756,1.4
2008,Cleft palate alone,All,NYC,59,121756,4.85
2008,Choanal atresia,All,NYC,21,121756,1.72
2008,Esophageal atresia/tracheoesophageal fistula,All,NYC,30,121756,2.46
2008,Rectal and large intestinal atresia/stenosis,All,NYC,46,121756,3.78
2008,Biliary atresia,All,NYC,14,121756,1.15
2008,Renal agenesis/hypoplasia,All,NYC,46,121756,3.78
2008,Bladder exstrophy,All,NYC,3,121756,0.25
2008,Gastroschisis,All,NYC,33,121756,2.71
2008,Omphalocele,All,NYC,11,121756,0.9
2008,Diaphragmatic hernia,All,NYC,25,121756,2.05
2008,Trisomy 13,All,NYC,7,121756,0.57
2008,Trisomy 21 (Down syndrome),All,NYC,141,121756,11.58
2008,Trisomy 18,All,NYC,24,121756,1.97
2008,Hypospadias,All,NYC,420,121756,34.5
2008,Turner syndrome,All,NYC,11,121756,0.9
2008,Deletion 22q11.2,All,NYC,14,121756,1.15
2008,Limb deficiencies (reduction defects),All,NYC,33,121756,2.71
2008,Craniosynostosis,All,NYC,48,121756,3.94
2008,Clubfoot,All,NYC,165,121756,13.55
2008,Congenital posterior urethral valves,All,NYC,12,121756,0.99
2008,Small intestinal atresia/stenosis,All,NYC,59,121756,4.85
2008,Cleft lip alone,All,NYC,27,121756,2.22
2008,Cleft lip with cleft palate,All,NYC,41,121756,3.37
2008,Single ventricle,All,NYC,14,121756,1.15
2008,Interrupted aortic arch,All,NYC,9,121756,0.74
2008,Double outlet right ventricle,All,NYC,42,121756,3.45
2008,Holoprosencephaly,All,NYC,7,121756,0.57
2008,Anencephalus,Male,All,9,128180,0.7
2008,Spina bifida without anencephalus,Male,All,23,128180,1.79
2008,Encephalocele,Male,All,18,128180,1.4
2008,Anophthalmia/microphthalmia,Male,All,11,128180,0.86
2008,Congenital cataract,Male,All,19,128180,1.48
2008,Anotia/microtia,Male,All,16,128180,1.25
2008,Common truncus (truncus arteriosus),Male,All,12,128180,0.94
2008,Transposition of the great arteries (TGA),Male,All,13,128180,1.01
2008,Dextro-transposition of great arteries (d-TGA),Male,All,10,128180,0.78
2008,Tetralogy of Fallot,Male,All,72,128180,5.62
2008,Ventricular septal defect,Male,All,487,128180,37.99
2008,Atrial septal defect,Male,All,549,128180,42.83
2008,"Atrioventricular septal defect (Endocardial
cushion defect)",Male,All,61,128180,4.76
2008,Pulmonary valve atresia and stenosis,Male,All,116,128180,9.05
2008,Pulmonary valve atresia,Male,All,9,128180,0.7
2008,Tricuspid valve atresia and stenosis,Male,All,21,128180,1.64
2008,Tricuspid valve atresia,Male,All,6,128180,0.47
2008,Ebstein anomaly,Male,All,8,128180,0.62
2008,Aortic valve stenosis,Male,All,26,128180,2.03
2008,Hypoplastic left heart syndrome,Male,All,45,128180,3.51
2008,Coarctation of the aorta,Male,All,83,128180,6.48
2008,Total anomalous pulmonary venous connection,Male,All,19,128180,1.48
2008,Cleft palate alone,Male,All,53,128180,4.13
2008,Choanal atresia,Male,All,28,128180,2.18
2008,Esophageal atresia/tracheoesophageal fistula,Male,All,34,128180,2.65
2008,Rectal and large intestinal atresia/stenosis,Male,All,59,128180,4.6
2008,Biliary atresia,Male,All,13,128180,1.01
2008,Renal agenesis/hypoplasia,Male,All,64,128180,4.99
2008,Bladder exstrophy,Male,All,2,128180,0.16
2008,Gastroschisis,Male,All,46,128180,3.59
2008,Omphalocele,Male,All,16,128180,1.25
2008,Diaphragmatic hernia,Male,All,30,128180,2.34
2008,Trisomy 13,Male,All,12,128180,0.94
2008,Trisomy 21 (Down syndrome),Male,All,151,128180,11.78
2008,Trisomy 18,Male,All,14,128180,1.09
2008,Hypospadias,Male,All,1047,128180,81.68
2008,Deletion 22q11.2,Male,All,22,128180,1.72
2008,Limb deficiencies (reduction defects),Male,All,48,128180,3.74
2008,Craniosynostosis,Male,All,82,128180,6.4
2008,Clubfoot,Male,All,193,128180,15.06
2008,Congenital posterior urethral valves,Male,All,23,128180,1.79
2008,Small intestinal atresia/stenosis,Male,All,53,128180,4.13
2008,Cleft lip alone,Male,All,39,128180,3.04
2008,Cleft lip with cleft palate,Male,All,74,128180,5.77
2008,Single ventricle,Male,All,12,128180,0.94
2008,Interrupted aortic arch,Male,All,13,128180,1.01
2008,Double outlet right ventricle,Male,All,36,128180,2.81
2008,Holoprosencephaly,Male,All,7,128180,0.55
2008,Anencephalus,Female,All,2,121467,0.16
2008,Spina bifida without anencephalus,Female,All,22,121467,1.81
2008,Encephalocele,Female,All,13,121467,1.07
2008,Anophthalmia/microphthalmia,Female,All,19,121467,1.56
2008,Congenital cataract,Female,All,36,121467,2.96
2008,Anotia/microtia,Female,All,15,121467,1.23
2008,Common truncus (truncus arteriosus),Female,All,6,121467,0.49
2008,Transposition of the great arteries (TGA),Female,All,5,121467,0.41
2008,Dextro-transposition of great arteries (d-TGA),Female,All,4,121467,0.33
2008,Tetralogy of Fallot,Female,All,64,121467,5.27
2008,Ventricular septal defect,Female,All,563,121467,46.35
2008,Atrial septal defect,Female,All,491,121467,40.42
2008,"Atrioventricular septal defect (Endocardial
cushion defect)",Female,All,67,121467,5.52
2008,Pulmonary valve atresia and stenosis,Female,All,101,121467,8.32
2008,Pulmonary valve atresia,Female,All,9,121467,0.74
2008,Tricuspid valve atresia and stenosis,Female,All,18,121467,1.48
2008,Tricuspid valve atresia,Female,All,6,121467,0.49
2008,Ebstein anomaly,Female,All,8,121467,0.66
2008,Aortic valve stenosis,Female,All,10,121467,0.82
2008,Hypoplastic left heart syndrome,Female,All,20,121467,1.65
2008,Coarctation of the aorta,Female,All,69,121467,5.68
2008,Total anomalous pulmonary venous connection,Female,All,12,121467,0.99
2008,Cleft palate alone,Female,All,78,121467,6.42
2008,Choanal atresia,Female,All,24,121467,1.98
2008,Esophageal atresia/tracheoesophageal fistula,Female,All,35,121467,2.88
2008,Rectal and large intestinal atresia/stenosis,Female,All,48,121467,3.95
2008,Biliary atresia,Female,All,10,121467,0.82
2008,Renal agenesis/hypoplasia,Female,All,50,121467,4.12
2008,Bladder exstrophy,Female,All,2,121467,0.16
2008,Gastroschisis,Female,All,34,121467,2.8
2008,Omphalocele,Female,All,15,121467,1.23
2008,Diaphragmatic hernia,Female,All,27,121467,2.22
2008,Trisomy 13,Female,All,6,121467,0.49
2008,Trisomy 21 (Down syndrome),Female,All,153,121467,12.6
2008,Trisomy 18,Female,All,30,121467,2.47
2008,Turner syndrome,Female,All,17,121467,1.4
2008,Deletion 22q11.2,Female,All,13,121467,1.07
2008,Limb deficiencies (reduction defects),Female,All,28,121467,2.31
2008,Craniosynostosis,Female,All,36,121467,2.96
2008,Clubfoot,Female,All,166,121467,13.67
2008,Small intestinal atresia/stenosis,Female,All,59,121467,4.86
2008,Cleft lip alone,Female,All,17,121467,1.4
2008,Cleft lip with cleft palate,Female,All,42,121467,3.46
2008,Single ventricle,Female,All,15,121467,1.23
2008,Interrupted aortic arch,Female,All,12,121467,0.99
2008,Double outlet right ventricle,Female,All,33,121467,2.72
2008,Holoprosencephaly,Female,All,7,121467,0.58
2008,Anencephalus,All,All,11,249655,0.44
2008,Spina bifida without anencephalus,All,All,45,249655,1.8
2008,Encephalocele,All,All,31,249655,1.24
2008,Anophthalmia/microphthalmia,All,All,30,249655,1.2
2008,Congenital cataract,All,All,55,249655,2.2
2008,Anotia/microtia,All,All,31,249655,1.24
2008,Common truncus (truncus arteriosus),All,All,18,249655,0.72
2008,Transposition of the great arteries (TGA),All,All,18,249655,0.72
2008,Dextro-transposition of great arteries (d-TGA),All,All,14,249655,0.56
2008,Tetralogy of Fallot,All,All,136,249655,5.45
2008,Ventricular septal defect,All,All,1050,249655,42.06
2008,Atrial septal defect,All,All,1040,249655,41.66
2008,"Atrioventricular septal defect (Endocardial
cushion defect)",All,All,128,249655,5.13
2008,Pulmonary valve atresia and stenosis,All,All,217,249655,8.69
2008,Pulmonary valve atresia,All,All,18,249655,0.72
2008,Tricuspid valve atresia and stenosis,All,All,39,249655,1.56
2008,Tricuspid valve atresia,All,All,12,249655,0.48
2008,Ebstein anomaly,All,All,16,249655,0.64
2008,Aortic valve stenosis,All,All,36,249655,1.44
2008,Hypoplastic left heart syndrome,All,All,65,249655,2.6
2008,Coarctation of the aorta,All,All,152,249655,6.09
2008,Total anomalous pulmonary venous connection,All,All,31,249655,1.24
2008,Cleft palate alone,All,All,131,249655,5.25
2008,Choanal atresia,All,All,52,249655,2.08
2008,Esophageal atresia/tracheoesophageal fistula,All,All,69,249655,2.76
2008,Rectal and large intestinal atresia/stenosis,All,All,107,249655,4.29
2008,Biliary atresia,All,All,23,249655,0.92
2008,Renal agenesis/hypoplasia,All,All,115,249655,4.61
2008,Bladder exstrophy,All,All,4,249655,0.16
2008,Gastroschisis,All,All,80,249655,3.2
2008,Omphalocele,All,All,31,249655,1.24
2008,Diaphragmatic hernia,All,All,57,249655,2.28
2008,Trisomy 13,All,All,18,249655,0.72
2008,Trisomy 21 (Down syndrome),All,All,304,249655,12.18
2008,Trisomy 18,All,All,44,249655,1.76
2008,Hypospadias,All,All,1047,249655,41.94
2008,Turner syndrome,All,All,17,249655,0.68
2008,Deletion 22q11.2,All,All,35,249655,1.4
2008,Limb deficiencies (reduction defects),All,All,76,249655,3.04
2008,Craniosynostosis,All,All,118,249655,4.73
2008,Clubfoot,All,All,359,249655,14.38
2008,Congenital posterior urethral valves,All,All,23,249655,0.92
2008,Small intestinal atresia/stenosis,All,All,112,249655,4.49
2008,Cleft lip alone,All,All,56,249655,2.24
2008,Cleft lip with cleft palate,All,All,116,249655,4.65
2008,Single ventricle,All,All,27,249655,1.08
2008,Interrupted aortic arch,All,All,25,249655,1
2008,Double outlet right ventricle,All,All,69,249655,2.76
2008,Holoprosencephaly,All,All,14,249655,0.56
2008,Anencephalus,All,"NYS excluding
NYC",8,127899,0.63
2008,Spina bifida without anencephalus,All,"NYS excluding
NYC",29,127899,2.27
2008,Encephalocele,All,"NYS excluding
NYC",18,127899,1.41
2008,Anophthalmia/microphthalmia,All,"NYS excluding
NYC",15,127899,1.17
2008,Congenital cataract,All,"NYS excluding
NYC",22,127899,1.72
2008,Anotia/microtia,All,"NYS excluding
NYC",13,127899,1.02
2008,Common truncus (truncus arteriosus),All,"NYS excluding
NYC",14,127899,1.09
2008,Transposition of the great arteries (TGA),All,"NYS excluding
NYC",10,127899,0.78
2008,Dextro-transposition of great arteries (d-TGA),All,"NYS excluding
NYC",10,127899,0.78
2008,Tetralogy of Fallot,All,"NYS excluding
NYC",67,127899,5.24
2008,Ventricular septal defect,All,"NYS excluding
NYC",551,127899,43.08
2008,Atrial septal defect,All,"NYS excluding
NYC",424,127899,33.15
2008,"Atrioventricular septal defect (Endocardial
cushion defect)",All,"NYS excluding
NYC",72,127899,5.63
2008,Pulmonary valve atresia and stenosis,All,"NYS excluding
NYC",114,127899,8.91
2008,Pulmonary valve atresia,All,"NYS excluding
NYC",11,127899,0.86
2008,Tricuspid valve atresia and stenosis,All,"NYS excluding
NYC",13,127899,1.02
2008,Tricuspid valve atresia,All,"NYS excluding
NYC",3,127899,0.23
2008,Ebstein anomaly,All,"NYS excluding
NYC",9,127899,0.7
2008,Aortic valve stenosis,All,"NYS excluding
NYC",21,127899,1.64
2008,Hypoplastic left heart syndrome,All,"NYS excluding
NYC",46,127899,3.6
2008,Coarctation of the aorta,All,"NYS excluding
NYC",84,127899,6.57
2008,Total anomalous pulmonary venous connection,All,"NYS excluding
NYC",14,127899,1.09
2008,Cleft palate alone,All,"NYS excluding
NYC",72,127899,5.63
2008,Choanal atresia,All,"NYS excluding
NYC",31,127899,2.42
2008,Esophageal atresia/tracheoesophageal fistula,All,"NYS excluding
NYC",39,127899,3.05
2008,Rectal and large intestinal atresia/stenosis,All,"NYS excluding
NYC",61,127899,4.77
2008,Biliary atresia,All,"NYS excluding
NYC",9,127899,0.7
2008,Renal agenesis/hypoplasia,All,"NYS excluding
NYC",69,127899,5.39
2008,Bladder exstrophy,All,"NYS excluding
NYC",1,127899,0.08
2008,Gastroschisis,All,"NYS excluding
NYC",47,127899,3.67
2008,Omphalocele,All,"NYS excluding
NYC",20,127899,1.56
2008,Diaphragmatic hernia,All,"NYS excluding
NYC",32,127899,2.5
2008,Trisomy 13,All,"NYS excluding
NYC",11,127899,0.86
2008,Trisomy 21 (Down syndrome),All,"NYS excluding
NYC",163,127899,12.74
2008,Trisomy 18,All,"NYS excluding
NYC",20,127899,1.56
2008,Hypospadias,All,"NYS excluding
NYC",628,127899,49.1
2008,Turner syndrome,All,"NYS excluding
NYC",7,127899,0.55
2008,Deletion 22q11.2,All,"NYS excluding
NYC",21,127899,1.64
2008,Limb deficiencies (reduction defects),All,"NYS excluding
NYC",43,127899,3.36
2008,Craniosynostosis,All,"NYS excluding
NYC",70,127899,5.47
2008,Clubfoot,All,"NYS excluding
NYC",194,127899,15.17
2008,Congenital posterior urethral valves,All,"NYS excluding
NYC",11,127899,0.86
2008,Small intestinal atresia/stenosis,All,"NYS excluding
NYC",53,127899,4.14
2008,Cleft lip alone,All,"NYS excluding
NYC",29,127899,2.27
2008,Cleft lip with cleft palate,All,"NYS excluding
NYC",75,127899,5.86
2008,Single ventricle,All,"NYS excluding
NYC",13,127899,1.02
2008,Interrupted aortic arch,All,"NYS excluding
NYC",16,127899,1.25
2008,Double outlet right ventricle,All,"NYS excluding
NYC",27,127899,2.11
2008,Holoprosencephaly,All,"NYS excluding
NYC",7,127899,0.55
2009,Anencephalus,All,NYC,6,121745,0.49
2009,Spina bifida without anencephalus,All,NYC,26,121745,2.14
2009,Encephalocele,All,NYC,15,121745,1.23
2009,Anophthalmia/microphthalmia,All,NYC,12,121745,0.99
2009,Congenital cataract,All,NYC,38,121745,3.12
2009,Anotia/microtia,All,NYC,18,121745,1.48
2009,Common truncus (truncus arteriosus),All,NYC,9,121745,0.74
2009,Transposition of the great arteries (TGA),All,NYC,5,121745,0.41
2009,Dextro-transposition of great arteries (d-TGA),All,NYC,5,121745,0.41
